"zcta","county","city","state","business_name","business_type","num_employees","years_in_operation","dataset"
"68362","12508","Coppermill Valley","NY","Business 2559","Restaurant",79,24,"NETS"
"85929","12295","Fox Hollow","NY","Business 8284","Pharmacy",89,21,"NETS"
"85929","12295","Fox Hollow","NY","Business 5032","Restaurant",64,19,"NETS"
"85929","12295","Fox Hollow","NY","Business 7662","Hardware Store",41,23,"NETS"
"85929","12295","Fox Hollow","NY","Business 2880","Grocery Store",30,26,"NETS"
"85929","12295","Fox Hollow","NY","Business 7297","Restaurant",72,14,"NETS"
"21086","12096","Liberty Meadows","NY","Business 5044","Hardware Store",100,5,"NETS"
"21086","12096","Liberty Meadows","NY","Business 2934","Hardware Store",1,14,"NETS"
"21086","12096","Liberty Meadows","NY","Business 3328","Hardware Store",98,19,"NETS"
"21086","12096","Liberty Meadows","NY","Business 110","Pharmacy",52,18,"NETS"
"21086","12096","Liberty Meadows","NY","Business 1152","Hardware Store",31,24,"NETS"
"21086","12096","Liberty Meadows","NY","Business 4301","Gas Station",23,27,"NETS"
"21086","12096","Liberty Meadows","NY","Business 8904","Grocery Store",19,9,"NETS"
"21086","12096","Liberty Meadows","NY","Business 8830","Restaurant",3,17,"NETS"
"94388","12352",,"NY","Business 1778","Hardware Store",35,28,"NETS"
"94388","12352",,"NY","Business 9473","Pharmacy",10,16,"NETS"
"18304","12487","Coppermill Valley","NY","Business 1777","Clothing Store",82,3,"NETS"
"18304","12487","Coppermill Valley","NY","Business 4861","Restaurant",21,16,"NETS"
"18304","12487","Coppermill Valley","NY","Business 3029","Restaurant",6,8,"NETS"
"18304","12487","Coppermill Valley","NY","Business 2127","Hardware Store",16,12,"NETS"
"18304","12487","Coppermill Valley","NY","Business 5049","Restaurant",67,9,"NETS"
"18304","12487","Coppermill Valley","NY","Business 6512","Clothing Store",21,8,"NETS"
"18304","12487","Coppermill Valley","NY","Business 7034","Hardware Store",34,15,"NETS"
"18304","12487","Coppermill Valley","NY","Business 3427","Pharmacy",53,13,"NETS"
"18304","12487","Coppermill Valley","NY","Business 3709","Hardware Store",30,4,"NETS"
"02761","12063","Everwood Springs","NY","Business 2694","Electronics Store",18,10,"NETS"
"02761","12063","Everwood Springs","NY","Business 4097","Gas Station",38,21,"NETS"
"02761","12063","Everwood Springs","NY","Business 4283","Clothing Store",36,14,"NETS"
"02761","12063","Everwood Springs","NY","Business 8546","Restaurant",24,19,"NETS"
"02761","12063","Everwood Springs","NY","Business 2859","Gas Station",14,2,"NETS"
"02761","12063","Everwood Springs","NY","Business 2199","Pharmacy",14,19,"NETS"
"02761","12063","Everwood Springs","NY","Business 5229","Clothing Store",47,17,"NETS"
"47651","12037","Liberty Meadows","NY","Business 6441","Grocery Store",53,3,"NETS"
"47651","12037","Liberty Meadows","NY","Business 8998","Pharmacy",4,6,"NETS"
"47651","12037","Liberty Meadows","NY","Business 1251","Restaurant",64,19,"NETS"
"47651","12037","Liberty Meadows","NY","Business 7912","Pharmacy",54,14,"NETS"
"47651","12037","Liberty Meadows","NY","Business 4474","Clothing Store",100,29,"NETS"
"47651","12037","Liberty Meadows","NY","Business 7685","Hardware Store",44,27,"NETS"
"47651","12037","Liberty Meadows","NY","Business 8081","Pharmacy",30,19,"NETS"
"47651","12037","Liberty Meadows","NY","Business 5138","Hardware Store",29,1,"NETS"
"47651","12037","Liberty Meadows","NY","Business 4","Pharmacy",96,5,"NETS"
"99007","12426",,"NY","Business 5286","Gas Station",78,5,"NETS"
"99007","12426",,"NY","Business 1553","Restaurant",1,27,"NETS"
"99007","12426",,"NY","Business 119","Restaurant",10,9,"NETS"
"99007","12426",,"NY","Business 2557","Electronics Store",85,12,"NETS"
"99007","12426",,"NY","Business 2007","Gas Station",45,20,"NETS"
"00076","12059","Everwood Springs","NY","Business 9210","Electronics Store",69,12,"NETS"
"00076","12059","Everwood Springs","NY","Business 2415","Pharmacy",92,22,"NETS"
"00076","12059","Everwood Springs","NY","Business 8384","Restaurant",70,13,"NETS"
"00076","12059","Everwood Springs","NY","Business 1186","Clothing Store",63,20,"NETS"
"00076","12059","Everwood Springs","NY","Business 2519","Hardware Store",87,21,"NETS"
"00076","12059","Everwood Springs","NY","Business 5349","Electronics Store",81,8,"NETS"
"00076","12059","Everwood Springs","NY","Business 1976","Gas Station",14,6,"NETS"
"00076","12059","Everwood Springs","NY","Business 8784","Electronics Store",10,16,"NETS"
"56753","12176",,"NY","Business 6402","Clothing Store",100,6,"NETS"
"56753","12176",,"NY","Business 7505","Grocery Store",30,22,"NETS"
"56753","12176",,"NY","Business 6174","Grocery Store",5,21,"NETS"
"16029","12799","Fox Hollow","NY","Business 9563","Gas Station",72,5,"NETS"
"16029","12799","Fox Hollow","NY","Business 2648","Gas Station",7,10,"NETS"
"16029","12799","Fox Hollow","NY","Business 1166","Restaurant",55,22,"NETS"
"16029","12799","Fox Hollow","NY","Business 3846","Hardware Store",5,10,"NETS"
"16029","12799","Fox Hollow","NY","Business 5695","Clothing Store",21,9,"NETS"
"16029","12799","Fox Hollow","NY","Business 2383","Clothing Store",43,8,"NETS"
"16029","12799","Fox Hollow","NY","Business 5356","Restaurant",13,18,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 2851","Hardware Store",38,16,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 7425","Gas Station",60,25,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 1216","Grocery Store",90,9,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 2304","Hardware Store",26,9,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 4874","Gas Station",89,17,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 8623","Clothing Store",16,21,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 5235","Restaurant",15,25,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 7724","Clothing Store",88,14,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 1752","Restaurant",10,14,"NETS"
"37853","12598","Silverstone Ridge","NY","Business 5723","Grocery Store",20,21,"NETS"
"40302","12187",,"NY","Business 8524","Electronics Store",86,10,"NETS"
"40302","12187",,"NY","Business 8581","Hardware Store",98,2,"NETS"
"75133","12181",,"NY","Business 2002","Hardware Store",52,6,"NETS"
"75133","12181",,"NY","Business 8753","Restaurant",16,22,"NETS"
"75133","12181",,"NY","Business 434","Gas Station",11,29,"NETS"
"75133","12181",,"NY","Business 4416","Pharmacy",100,23,"NETS"
"04297","12341",,"NY","Business 8015","Clothing Store",14,25,"NETS"
"04297","12341",,"NY","Business 4401","Hardware Store",62,25,"NETS"
"04297","12341",,"NY","Business 2946","Grocery Store",4,10,"NETS"
"04297","12341",,"NY","Business 9443","Clothing Store",54,29,"NETS"
"04297","12341",,"NY","Business 2332","Gas Station",34,12,"NETS"
"61429","12092","Liberty Meadows","NY","Business 7009","Electronics Store",71,21,"NETS"
"61429","12092","Liberty Meadows","NY","Business 57","Electronics Store",65,30,"NETS"
"61429","12092","Liberty Meadows","NY","Business 8287","Clothing Store",52,3,"NETS"
"61429","12092","Liberty Meadows","NY","Business 8105","Gas Station",98,17,"NETS"
"61429","12092","Liberty Meadows","NY","Business 5526","Restaurant",84,23,"NETS"
"61429","12092","Liberty Meadows","NY","Business 7380","Grocery Store",50,28,"NETS"
"61429","12092","Liberty Meadows","NY","Business 7724","Electronics Store",54,10,"NETS"
"61429","12092","Liberty Meadows","NY","Business 9018","Clothing Store",19,18,"NETS"
"61429","12092","Liberty Meadows","NY","Business 4395","Electronics Store",37,7,"NETS"
"61429","12092","Liberty Meadows","NY","Business 5918","Electronics Store",72,19,"NETS"
"63754","12431","Liberty Meadows","NY","Business 9540","Electronics Store",61,1,"NETS"
"63754","12431","Liberty Meadows","NY","Business 5820","Hardware Store",40,27,"NETS"
"63754","12431","Liberty Meadows","NY","Business 9002","Electronics Store",45,5,"NETS"
"63754","12431","Liberty Meadows","NY","Business 2667","Pharmacy",49,9,"NETS"
"63754","12431","Liberty Meadows","NY","Business 5037","Grocery Store",92,7,"NETS"
"63754","12431","Liberty Meadows","NY","Business 8049","Restaurant",29,15,"NETS"
"47529","12654",,"NY","Business 3361","Clothing Store",54,9,"NETS"
"47529","12654",,"NY","Business 8669","Hardware Store",61,10,"NETS"
"37106","12762",,"NY","Business 9279","Electronics Store",8,10,"NETS"
"37106","12762",,"NY","Business 8738","Gas Station",36,4,"NETS"
"37106","12762",,"NY","Business 1330","Hardware Store",4,9,"NETS"
"40838","12345","Everwood Springs","NY","Business 4869","Pharmacy",80,5,"NETS"
"40838","12345","Everwood Springs","NY","Business 584","Hardware Store",10,26,"NETS"
"40838","12345","Everwood Springs","NY","Business 5458","Hardware Store",46,8,"NETS"
"40838","12345","Everwood Springs","NY","Business 7635","Electronics Store",47,22,"NETS"
"40838","12345","Everwood Springs","NY","Business 5874","Grocery Store",82,21,"NETS"
"40838","12345","Everwood Springs","NY","Business 3289","Gas Station",27,30,"NETS"
"40838","12345","Everwood Springs","NY","Business 9440","Pharmacy",73,1,"NETS"
"91239","12929",,"NY","Business 8986","Clothing Store",47,13,"NETS"
"91239","12929",,"NY","Business 2305","Grocery Store",39,26,"NETS"
"91239","12929",,"NY","Business 8372","Pharmacy",88,22,"NETS"
"91239","12929",,"NY","Business 6820","Restaurant",26,22,"NETS"
"91239","12929",,"NY","Business 6962","Gas Station",25,17,"NETS"
"55888","12421","Liberty Meadows","NY","Business 4343","Restaurant",57,15,"NETS"
"55888","12421","Liberty Meadows","NY","Business 5318","Clothing Store",10,9,"NETS"
"55888","12421","Liberty Meadows","NY","Business 2701","Gas Station",30,15,"NETS"
"55888","12421","Liberty Meadows","NY","Business 147","Electronics Store",29,6,"NETS"
"55888","12421","Liberty Meadows","NY","Business 5744","Grocery Store",7,24,"NETS"
"55888","12421","Liberty Meadows","NY","Business 8690","Grocery Store",17,8,"NETS"
"55888","12421","Liberty Meadows","NY","Business 9312","Gas Station",17,18,"NETS"
"55888","12421","Liberty Meadows","NY","Business 2578","Clothing Store",10,24,"NETS"
"55888","12421","Liberty Meadows","NY","Business 7305","Hardware Store",54,19,"NETS"
"55888","12421","Liberty Meadows","NY","Business 9516","Gas Station",47,16,"NETS"
"83618","12140",,"NY","Business 6383","Pharmacy",7,18,"NETS"
"99285","12596",,"NY","Business 9568","Gas Station",3,24,"NETS"
"99285","12596",,"NY","Business 696","Gas Station",17,24,"NETS"
"99285","12596",,"NY","Business 2973","Restaurant",33,9,"NETS"
"99285","12596",,"NY","Business 3468","Electronics Store",10,21,"NETS"
"99285","12596",,"NY","Business 2574","Gas Station",53,13,"NETS"
"34490","12455","Everwood Springs","NY","Business 6894","Gas Station",39,18,"NETS"
"34490","12455","Everwood Springs","NY","Business 9509","Pharmacy",77,19,"NETS"
"34490","12455","Everwood Springs","NY","Business 273","Restaurant",37,13,"NETS"
"34490","12455","Everwood Springs","NY","Business 4879","Pharmacy",3,28,"NETS"
"34490","12455","Everwood Springs","NY","Business 1883","Clothing Store",85,17,"NETS"
"34490","12455","Everwood Springs","NY","Business 4322","Restaurant",13,6,"NETS"
"55582","12860",,"NY","Business 2390","Grocery Store",100,14,"NETS"
"55582","12860",,"NY","Business 4612","Hardware Store",98,18,"NETS"
"55582","12860",,"NY","Business 7135","Grocery Store",72,10,"NETS"
"19879","12353","Everwood Springs","NY","Business 274","Restaurant",88,19,"NETS"
"19879","12353","Everwood Springs","NY","Business 837","Restaurant",75,27,"NETS"
"19879","12353","Everwood Springs","NY","Business 51","Grocery Store",63,21,"NETS"
"19879","12353","Everwood Springs","NY","Business 6465","Hardware Store",21,11,"NETS"
"19879","12353","Everwood Springs","NY","Business 1647","Hardware Store",52,25,"NETS"
"19879","12353","Everwood Springs","NY","Business 7039","Restaurant",90,17,"NETS"
"19879","12353","Everwood Springs","NY","Business 5794","Grocery Store",36,14,"NETS"
"37294","12617","Coppermill Valley","NY","Business 8411","Pharmacy",86,28,"NETS"
"37294","12617","Coppermill Valley","NY","Business 1793","Pharmacy",28,26,"NETS"
"37294","12617","Coppermill Valley","NY","Business 2905","Hardware Store",61,19,"NETS"
"37294","12617","Coppermill Valley","NY","Business 7414","Grocery Store",11,2,"NETS"
"37294","12617","Coppermill Valley","NY","Business 9433","Restaurant",39,9,"NETS"
"37294","12617","Coppermill Valley","NY","Business 670","Electronics Store",91,16,"NETS"
"37294","12617","Coppermill Valley","NY","Business 6695","Gas Station",4,28,"NETS"
"37294","12617","Coppermill Valley","NY","Business 9557","Gas Station",57,20,"NETS"
"31859","12623",,"NY","Business 4955","Restaurant",23,24,"NETS"
"31859","12623",,"NY","Business 1856","Grocery Store",100,21,"NETS"
"31859","12623",,"NY","Business 3712","Gas Station",56,9,"NETS"
"31859","12623",,"NY","Business 8401","Clothing Store",84,22,"NETS"
"31859","12623",,"NY","Business 184","Restaurant",91,5,"NETS"
"74482","12662",,"NY","Business 3369","Electronics Store",72,25,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 2246","Electronics Store",22,21,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 8656","Electronics Store",86,19,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 9470","Restaurant",96,27,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 2450","Clothing Store",11,6,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 7909","Electronics Store",28,17,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 1151","Hardware Store",96,12,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 5865","Restaurant",83,9,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 7597","Clothing Store",36,27,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 9998","Pharmacy",57,12,"NETS"
"06529","12023","Silverstone Ridge","NY","Business 1717","Hardware Store",75,2,"NETS"
"89521","12122",,"NY","Business 3854","Hardware Store",1,1,"NETS"
"89521","12122",,"NY","Business 3154","Electronics Store",38,2,"NETS"
"89521","12122",,"NY","Business 6777","Hardware Store",46,27,"NETS"
"89521","12122",,"NY","Business 8951","Pharmacy",56,22,"NETS"
"89521","12122",,"NY","Business 4777","Hardware Store",84,19,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 2167","Pharmacy",46,22,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 886","Clothing Store",63,17,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 8157","Grocery Store",86,11,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 122","Electronics Store",92,11,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 7168","Grocery Store",37,12,"NETS"
"15524","12471","Silverstone Ridge","NY","Business 3300","Restaurant",16,23,"NETS"
"07053","12763","Liberty Meadows","NY","Business 7746","Restaurant",69,18,"NETS"
"07053","12763","Liberty Meadows","NY","Business 4071","Hardware Store",71,28,"NETS"
"07053","12763","Liberty Meadows","NY","Business 6399","Restaurant",43,3,"NETS"
"07053","12763","Liberty Meadows","NY","Business 6713","Hardware Store",96,16,"NETS"
"07053","12763","Liberty Meadows","NY","Business 8583","Hardware Store",61,19,"NETS"
"07053","12763","Liberty Meadows","NY","Business 8755","Clothing Store",32,18,"NETS"
"82255","12215","Everwood Springs","NY","Business 5692","Pharmacy",13,16,"NETS"
"82255","12215","Everwood Springs","NY","Business 5000","Clothing Store",39,28,"NETS"
"82255","12215","Everwood Springs","NY","Business 7647","Pharmacy",49,22,"NETS"
"82255","12215","Everwood Springs","NY","Business 204","Hardware Store",100,27,"NETS"
"82255","12215","Everwood Springs","NY","Business 2122","Electronics Store",27,19,"NETS"
"02222","12489",,"NY","Business 2035","Grocery Store",100,2,"NETS"
"02222","12489",,"NY","Business 6975","Gas Station",27,8,"NETS"
"02222","12489",,"NY","Business 2185","Hardware Store",28,12,"NETS"
"02222","12489",,"NY","Business 3256","Electronics Store",4,12,"NETS"
"02222","12489",,"NY","Business 3259","Pharmacy",87,19,"NETS"
"87671","12532","Liberty Meadows","NY","Business 9627","Gas Station",71,2,"NETS"
"87671","12532","Liberty Meadows","NY","Business 1595","Grocery Store",87,19,"NETS"
"87671","12532","Liberty Meadows","NY","Business 7824","Restaurant",11,3,"NETS"
"87671","12532","Liberty Meadows","NY","Business 1808","Electronics Store",45,21,"NETS"
"87671","12532","Liberty Meadows","NY","Business 9095","Hardware Store",82,21,"NETS"
"87671","12532","Liberty Meadows","NY","Business 8498","Pharmacy",79,30,"NETS"
"87671","12532","Liberty Meadows","NY","Business 8755","Clothing Store",98,16,"NETS"
"87671","12532","Liberty Meadows","NY","Business 5001","Restaurant",31,3,"NETS"
"87671","12532","Liberty Meadows","NY","Business 2973","Restaurant",45,22,"NETS"
"88940","12364",,"NY","Business 6735","Pharmacy",90,26,"NETS"
"88940","12364",,"NY","Business 4539","Pharmacy",69,13,"NETS"
"88940","12364",,"NY","Business 6703","Electronics Store",58,10,"NETS"
"90727","12522",,"NY","Business 7649","Pharmacy",95,18,"NETS"
"90727","12522",,"NY","Business 8752","Hardware Store",68,28,"NETS"
"90727","12522",,"NY","Business 4162","Electronics Store",83,30,"NETS"
"90727","12522",,"NY","Business 467","Clothing Store",86,19,"NETS"
"90727","12522",,"NY","Business 4119","Electronics Store",74,4,"NETS"
"97700","12707",,"NY","Business 4450","Electronics Store",9,29,"NETS"
"97700","12707",,"NY","Business 4378","Gas Station",62,17,"NETS"
"97700","12707",,"NY","Business 4203","Pharmacy",81,21,"NETS"
"20995","12393",,"NY","Business 8573","Electronics Store",4,16,"NETS"
